IoU,AvgIOU,TP,FP,FN,Precision,Recall,F1,file,folder,model,,TP,FP,FN,Precision,Recall,F1
0.3,0.8032555,20,0,0,1,1,1,VIT_713,train,best.pt,,,,,,,
0.35,0.8032555,20,0,0,1,1,1,VIT_713,train,best.pt,,,,,,,
0.4,0.8032555,20,0,0,1,1,1,VIT_713,train,best.pt,,,,,,,
0.45,0.8032555,20,0,0,1,1,1,VIT_713,train,best.pt,,,,,,,
0.5,0.8032555,20,0,0,1,1,1,VIT_713,train,best.pt,,,,,,,
0.2,0.843638463,20,0,0,1,1,1,VIT_714,train,best.pt,,,,,,,
0.25,0.843638463,20,0,0,1,1,1,VIT_714,train,best.pt,,,,,,,
0.3,0.843638463,20,0,0,1,1,1,VIT_714,train,best.pt,,,,,,,
0.35,0.843638463,20,0,0,1,1,1,VIT_714,train,best.pt,,,,,,,
0.4,0.843638463,20,0,0,1,1,1,VIT_714,train,best.pt,,,,,,,
0.45,0.843638463,20,0,0,1,1,1,VIT_714,train,best.pt,,,,,,,
0.5,0.843638463,20,0,0,1,1,1,VIT_714,train,best.pt,,,,,,,
0.2,0.815670717,20,0,0,1,1,1,VIT_715,train,best.pt,,,,,,,
0.25,0.815670717,20,0,0,1,1,1,VIT_715,train,best.pt,,,,,,,
0.3,0.815670717,20,0,0,1,1,1,VIT_715,train,best.pt,,,,,,,
0.35,0.815670717,20,0,0,1,1,1,VIT_715,train,best.pt,,,,,,,
0.4,0.815670717,20,0,0,1,1,1,VIT_715,train,best.pt,,,,,,,
0.45,0.815670717,20,0,0,1,1,1,VIT_715,train,best.pt,,,,,,,
0.5,0.815670717,20,0,0,1,1,1,VIT_715,train,best.pt,,,,,,,
0.2,0.876264028,20,0,0,1,1,1,VIT_717,train,best.pt,,,,,,,
0.25,0.876264028,20,0,0,1,1,1,VIT_717,train,best.pt,,,,,,,
0.3,0.876264028,20,0,0,1,1,1,VIT_717,train,best.pt,,,,,,,
0.35,0.876264028,20,0,0,1,1,1,VIT_717,train,best.pt,,,,,,,
0.4,0.876264028,20,0,0,1,1,1,VIT_717,train,best.pt,,,,,,,
0.45,0.876264028,20,0,0,1,1,1,VIT_717,train,best.pt,,,,,,,
0.5,0.876264028,20,0,0,1,1,1,VIT_717,train,best.pt,,,,,,,
0.2,0.852676603,20,0,0,1,1,1,VIT_718,train,best.pt,,,,,,,
0.25,0.852676603,20,0,0,1,1,1,VIT_718,train,best.pt,,,,,,,
0.3,0.852676603,20,0,0,1,1,1,VIT_718,train,best.pt,,,,,,,
0.35,0.852676603,20,0,0,1,1,1,VIT_718,train,best.pt,,,,,,,
0.4,0.852676603,20,0,0,1,1,1,VIT_718,train,best.pt,,,,,,,
0.45,0.852676603,20,0,0,1,1,1,VIT_718,train,best.pt,,,,,,,
0.5,0.852676603,20,0,0,1,1,1,VIT_718,train,best.pt,,,,,,,
0.2,0.845937961,19,0,0,1,1,1,VIT_719,train,best.pt,,,,,,,
0.25,0.845937961,19,0,0,1,1,1,VIT_719,train,best.pt,,,,,,,
0.3,0.845937961,19,0,0,1,1,1,VIT_719,train,best.pt,,,,,,,
0.35,0.845937961,19,0,0,1,1,1,VIT_719,train,best.pt,,,,,,,
0.4,0.845937961,19,0,0,1,1,1,VIT_719,train,best.pt,,,,,,,
0.45,0.845937961,19,0,0,1,1,1,VIT_719,train,best.pt,,,,,,,
0.5,0.845937961,19,0,0,1,1,1,VIT_719,train,best.pt,,,,,,,
0.2,0.840225737,20,0,0,1,1,1,VIT_720,train,best.pt,,,,,,,
0.25,0.840225737,20,0,0,1,1,1,VIT_720,train,best.pt,,,,,,,
0.3,0.840225737,20,0,0,1,1,1,VIT_720,train,best.pt,,,,,,,
0.35,0.840225737,20,0,0,1,1,1,VIT_720,train,best.pt,,,,,,,
0.4,0.840225737,20,0,0,1,1,1,VIT_720,train,best.pt,,,,,,,
0.45,0.840225737,20,0,0,1,1,1,VIT_720,train,best.pt,,,,,,,
0.5,0.840225737,20,0,0,1,1,1,VIT_720,train,best.pt,,,,,,,
0.2,0.736844915,20,0,0,1,1,1,VIT_723,train,best.pt,,,,,,,
0.25,0.736844915,20,0,0,1,1,1,VIT_723,train,best.pt,,,,,,,
0.3,0.736844915,20,0,0,1,1,1,VIT_723,train,best.pt,,,,,,,
0.35,0.736844915,20,0,0,1,1,1,VIT_723,train,best.pt,,,,,,,
0.4,0.736844915,20,0,0,1,1,1,VIT_723,train,best.pt,,,,,,,
0.45,0.701757063,19,1,1,0.95,0.95,0.95,VIT_723,train,best.pt,,,,,,,
0.5,0.701757063,19,1,1,0.95,0.95,0.95,VIT_723,train,best.pt,,,,,,,
0.2,0.804925656,21,0,0,1,1,1,VIT_724,train,best.pt,,,,,,,
0.25,0.804925656,21,0,0,1,1,1,VIT_724,train,best.pt,,,,,,,
0.3,0.804925656,21,0,0,1,1,1,VIT_724,train,best.pt,,,,,,,
0.35,0.804925656,21,0,0,1,1,1,VIT_724,train,best.pt,,,,,,,
0.4,0.804925656,21,0,0,1,1,1,VIT_724,train,best.pt,,,,,,,
0.45,0.804925656,21,0,0,1,1,1,VIT_724,train,best.pt,,,,,,,
0.5,0.804925656,21,0,0,1,1,1,VIT_724,train,best.pt,,,,,,,
0.2,0.827945033,20,0,0,1,1,1,VIT_725,train,best.pt,,,,,,,
0.25,0.827945033,20,0,0,1,1,1,VIT_725,train,best.pt,,,,,,,
0.3,0.827945033,20,0,0,1,1,1,VIT_725,train,best.pt,,,,,,,
0.35,0.827945033,20,0,0,1,1,1,VIT_725,train,best.pt,,,,,,,
0.4,0.827945033,20,0,0,1,1,1,VIT_725,train,best.pt,,,,,,,
0.45,0.827945033,20,0,0,1,1,1,VIT_725,train,best.pt,,,,,,,
0.5,0.827945033,20,0,0,1,1,1,VIT_725,train,best.pt,,,,,,,
0.2,0.856263181,20,0,0,1,1,1,VIT_728,train,best.pt,,,,,,,
0.25,0.856263181,20,0,0,1,1,1,VIT_728,train,best.pt,,,,,,,
0.3,0.856263181,20,0,0,1,1,1,VIT_728,train,best.pt,,,,,,,
0.35,0.856263181,20,0,0,1,1,1,VIT_728,train,best.pt,,,,,,,
0.4,0.856263181,20,0,0,1,1,1,VIT_728,train,best.pt,,,,,,,
0.45,0.856263181,20,0,0,1,1,1,VIT_728,train,best.pt,,,,,,,
0.5,0.856263181,20,0,0,1,1,1,VIT_728,train,best.pt,,,,,,,
0.2,0.852047164,21,0,0,1,1,1,VIT_729,train,best.pt,,,,,,,
0.25,0.852047164,21,0,0,1,1,1,VIT_729,train,best.pt,,,,,,,
0.3,0.852047164,21,0,0,1,1,1,VIT_729,train,best.pt,,,,,,,
0.35,0.852047164,21,0,0,1,1,1,VIT_729,train,best.pt,,,,,,,
0.4,0.852047164,21,0,0,1,1,1,VIT_729,train,best.pt,,,,,,,
0.45,0.852047164,21,0,0,1,1,1,VIT_729,train,best.pt,,,,,,,
0.5,0.852047164,21,0,0,1,1,1,VIT_729,train,best.pt,,,,,,,
0.2,0.85727481,20,0,0,1,1,1,VIT_731,train,best.pt,,,,,,,
0.25,0.85727481,20,0,0,1,1,1,VIT_731,train,best.pt,,,,,,,
0.3,0.85727481,20,0,0,1,1,1,VIT_731,train,best.pt,,,,,,,
0.35,0.85727481,20,0,0,1,1,1,VIT_731,train,best.pt,,,,,,,
0.4,0.85727481,20,0,0,1,1,1,VIT_731,train,best.pt,,,,,,,
0.45,0.85727481,20,0,0,1,1,1,VIT_731,train,best.pt,,,,,,,
0.5,0.85727481,20,0,0,1,1,1,VIT_731,train,best.pt,,,,,,,
0.2,0.865069313,20,0,0,1,1,1,VIT_733,train,best.pt,,,,,,,
0.25,0.865069313,20,0,0,1,1,1,VIT_733,train,best.pt,,,,,,,
0.3,0.865069313,20,0,0,1,1,1,VIT_733,train,best.pt,,,,,,,
0.35,0.865069313,20,0,0,1,1,1,VIT_733,train,best.pt,,,,,,,
0.4,0.865069313,20,0,0,1,1,1,VIT_733,train,best.pt,,,,,,,
0.45,0.865069313,20,0,0,1,1,1,VIT_733,train,best.pt,,,,,,,
0.5,0.865069313,20,0,0,1,1,1,VIT_733,train,best.pt,,,,,,,
0.2,0.84506295,20,0,0,1,1,1,VIT_735,train,best.pt,,,,,,,
0.25,0.84506295,20,0,0,1,1,1,VIT_735,train,best.pt,,,,,,,
0.3,0.84506295,20,0,0,1,1,1,VIT_735,train,best.pt,,,,,,,
0.35,0.84506295,20,0,0,1,1,1,VIT_735,train,best.pt,,,,,,,
0.4,0.84506295,20,0,0,1,1,1,VIT_735,train,best.pt,,,,,,,
0.45,0.84506295,20,0,0,1,1,1,VIT_735,train,best.pt,,,,,,,
0.5,0.84506295,20,0,0,1,1,1,VIT_735,train,best.pt,,,,,,,
0.2,0.770488852,20,1,0,0.95,1,0.98,VIT_736,train,best.pt,,,,,,,
0.25,0.770488852,20,1,0,0.95,1,0.98,VIT_736,train,best.pt,,,,,,,
0.3,0.770488852,20,1,0,0.95,1,0.98,VIT_736,train,best.pt,,,,,,,
0.35,0.770488852,20,1,0,0.95,1,0.98,VIT_736,train,best.pt,,,,,,,
0.4,0.770488852,20,1,0,0.95,1,0.98,VIT_736,train,best.pt,,,,,,,
0.45,0.770488852,20,1,0,0.95,1,0.98,VIT_736,train,best.pt,,,,,,,
0.5,0.770488852,20,1,0,0.95,1,0.98,VIT_736,train,best.pt,,,,,,,
0.2,0.80010083,20,0,0,1,1,1,VIT_738,train,best.pt,,,,,,,
0.25,0.80010083,20,0,0,1,1,1,VIT_738,train,best.pt,,,,,,,
0.3,0.80010083,20,0,0,1,1,1,VIT_738,train,best.pt,,,,,,,
0.35,0.80010083,20,0,0,1,1,1,VIT_738,train,best.pt,,,,,,,
0.4,0.80010083,20,0,0,1,1,1,VIT_738,train,best.pt,,,,,,,
0.45,0.80010083,20,0,0,1,1,1,VIT_738,train,best.pt,,,,,,,
0.5,0.80010083,20,0,0,1,1,1,VIT_738,train,best.pt,,,,,,,
0.2,0.798488203,20,0,0,1,1,1,VIT_740,train,best.pt,,,,,,,
0.25,0.798488203,20,0,0,1,1,1,VIT_740,train,best.pt,,,,,,,
0.3,0.798488203,20,0,0,1,1,1,VIT_740,train,best.pt,,,,,,,
0.35,0.798488203,20,0,0,1,1,1,VIT_740,train,best.pt,,,,,,,
0.4,0.798488203,20,0,0,1,1,1,VIT_740,train,best.pt,,,,,,,
0.45,0.798488203,20,0,0,1,1,1,VIT_740,train,best.pt,,,,,,,
0.5,0.798488203,20,0,0,1,1,1,VIT_740,train,best.pt,,,,,,,
0.2,0.871873086,20,0,0,1,1,1,VIT_742,train,best.pt,,,,,,,
0.25,0.871873086,20,0,0,1,1,1,VIT_742,train,best.pt,,,,,,,
0.3,0.871873086,20,0,0,1,1,1,VIT_742,train,best.pt,,,,,,,
0.35,0.871873086,20,0,0,1,1,1,VIT_742,train,best.pt,,,,,,,
0.4,0.871873086,20,0,0,1,1,1,VIT_742,train,best.pt,,,,,,,
0.45,0.871873086,20,0,0,1,1,1,VIT_742,train,best.pt,,,,,,,
0.5,0.871873086,20,0,0,1,1,1,VIT_742,train,best.pt,,,,,,,
0.2,0.785696725,20,0,0,1,1,1,VIT_743,train,best.pt,,,,,,,
0.25,0.785696725,20,0,0,1,1,1,VIT_743,train,best.pt,,,,,,,
0.3,0.785696725,20,0,0,1,1,1,VIT_743,train,best.pt,,,,,,,
0.35,0.785696725,20,0,0,1,1,1,VIT_743,train,best.pt,,,,,,,
0.4,0.785696725,20,0,0,1,1,1,VIT_743,train,best.pt,,,,,,,
0.45,0.785696725,20,0,0,1,1,1,VIT_743,train,best.pt,,,,,,,
0.5,0.785696725,20,0,0,1,1,1,VIT_743,train,best.pt,,,,,,,
0.2,0.815609654,20,0,0,1,1,1,VIT_745,train,best.pt,,,,,,,
0.25,0.815609654,20,0,0,1,1,1,VIT_745,train,best.pt,,,,,,,
0.3,0.815609654,20,0,0,1,1,1,VIT_745,train,best.pt,,,,,,,
0.35,0.815609654,20,0,0,1,1,1,VIT_745,train,best.pt,,,,,,,
0.4,0.815609654,20,0,0,1,1,1,VIT_745,train,best.pt,,,,,,,
0.45,0.815609654,20,0,0,1,1,1,VIT_745,train,best.pt,,,,,,,
0.5,0.815609654,20,0,0,1,1,1,VIT_745,train,best.pt,,,,,,,
0.2,0.756200975,20,0,0,1,1,1,VIT_746,train,best.pt,,,,,,,
0.25,0.756200975,20,0,0,1,1,1,VIT_746,train,best.pt,,,,,,,
0.3,0.756200975,20,0,0,1,1,1,VIT_746,train,best.pt,,,,,,,
0.35,0.756200975,20,0,0,1,1,1,VIT_746,train,best.pt,,,,,,,
0.4,0.756200975,20,0,0,1,1,1,VIT_746,train,best.pt,,,,,,,
0.45,0.756200975,20,0,0,1,1,1,VIT_746,train,best.pt,,,,,,,
0.5,0.756200975,20,0,0,1,1,1,VIT_746,train,best.pt,,,,,,,
0.2,0.802443067,20,0,0,1,1,1,VIT_747,train,best.pt,,,,,,,
0.25,0.802443067,20,0,0,1,1,1,VIT_747,train,best.pt,,,,,,,
0.3,0.802443067,20,0,0,1,1,1,VIT_747,train,best.pt,,,,,,,
0.35,0.802443067,20,0,0,1,1,1,VIT_747,train,best.pt,,,,,,,
0.4,0.802443067,20,0,0,1,1,1,VIT_747,train,best.pt,,,,,,,
0.45,0.802443067,20,0,0,1,1,1,VIT_747,train,best.pt,,,,,,,
0.5,0.802443067,20,0,0,1,1,1,VIT_747,train,best.pt,,,,,,,
0.2,0.76021403,20,0,0,1,1,1,VIT_748,train,best.pt,,,,,,,
0.25,0.76021403,20,0,0,1,1,1,VIT_748,train,best.pt,,,,,,,
0.3,0.76021403,20,0,0,1,1,1,VIT_748,train,best.pt,,,,,,,
0.35,0.76021403,20,0,0,1,1,1,VIT_748,train,best.pt,,,,,,,
0.4,0.76021403,20,0,0,1,1,1,VIT_748,train,best.pt,,,,,,,
0.45,0.76021403,20,0,0,1,1,1,VIT_748,train,best.pt,,,,,,,
0.5,0.76021403,20,0,0,1,1,1,VIT_748,train,best.pt,,,,,,,
0.2,0.779758275,20,0,0,1,1,1,VIT_749,train,best.pt,,,,,,,
0.25,0.779758275,20,0,0,1,1,1,VIT_749,train,best.pt,,,,,,,
0.3,0.779758275,20,0,0,1,1,1,VIT_749,train,best.pt,,,,,,,
0.35,0.779758275,20,0,0,1,1,1,VIT_749,train,best.pt,,,,,,,
0.4,0.779758275,20,0,0,1,1,1,VIT_749,train,best.pt,,,,,,,
0.45,0.779758275,20,0,0,1,1,1,VIT_749,train,best.pt,,,,,,,
0.5,0.779758275,20,0,0,1,1,1,VIT_749,train,best.pt,,,,,,,
0.2,0.820068375,20,0,0,1,1,1,VIT_750,train,best.pt,,,,,,,
0.25,0.820068375,20,0,0,1,1,1,VIT_750,train,best.pt,,,,,,,
0.3,0.820068375,20,0,0,1,1,1,VIT_750,train,best.pt,,,,,,,
0.35,0.820068375,20,0,0,1,1,1,VIT_750,train,best.pt,,,,,,,
0.4,0.820068375,20,0,0,1,1,1,VIT_750,train,best.pt,,,,,,,
0.45,0.820068375,20,0,0,1,1,1,VIT_750,train,best.pt,,,,,,,
0.5,0.820068375,20,0,0,1,1,1,VIT_750,train,best.pt,,,,,,,
0.2,0.792831484,20,1,0,0.95,1,0.98,VIT_751,train,best.pt,,,,,,,
0.25,0.792831484,20,1,0,0.95,1,0.98,VIT_751,train,best.pt,,,,,,,
0.3,0.792831484,20,1,0,0.95,1,0.98,VIT_751,train,best.pt,,,,,,,
0.35,0.792831484,20,1,0,0.95,1,0.98,VIT_751,train,best.pt,,,,,,,
0.4,0.792831484,20,1,0,0.95,1,0.98,VIT_751,train,best.pt,,,,,,,
0.45,0.792831484,20,1,0,0.95,1,0.98,VIT_751,train,best.pt,,,,,,,
0.5,0.792831484,20,1,0,0.95,1,0.98,VIT_751,train,best.pt,,,,,,,
0.2,0.810934658,20,0,0,1,1,1,VIT_754,train,best.pt,,,,,,,
0.25,0.810934658,20,0,0,1,1,1,VIT_754,train,best.pt,,,,,,,
0.3,0.810934658,20,0,0,1,1,1,VIT_754,train,best.pt,,,,,,,
0.35,0.810934658,20,0,0,1,1,1,VIT_754,train,best.pt,,,,,,,
0.4,0.810934658,20,0,0,1,1,1,VIT_754,train,best.pt,,,,,,,
0.45,0.810934658,20,0,0,1,1,1,VIT_754,train,best.pt,,,,,,,
0.5,0.810934658,20,0,0,1,1,1,VIT_754,train,best.pt,,,,,,,
0.2,0.862437563,20,0,0,1,1,1,VIT_756,train,best.pt,,,,,,,
0.25,0.862437563,20,0,0,1,1,1,VIT_756,train,best.pt,,,,,,,
0.3,0.862437563,20,0,0,1,1,1,VIT_756,train,best.pt,,,,,,,
0.35,0.862437563,20,0,0,1,1,1,VIT_756,train,best.pt,,,,,,,
0.4,0.862437563,20,0,0,1,1,1,VIT_756,train,best.pt,,,,,,,
0.45,0.862437563,20,0,0,1,1,1,VIT_756,train,best.pt,,,,,,,
0.5,0.862437563,20,0,0,1,1,1,VIT_756,train,best.pt,,,,,,,
0.2,0.809910033,20,0,0,1,1,1,VIT_757,train,best.pt,,,,,,,
0.25,0.809910033,20,0,0,1,1,1,VIT_757,train,best.pt,,,,,,,
0.3,0.809910033,20,0,0,1,1,1,VIT_757,train,best.pt,,,,,,,
0.35,0.809910033,20,0,0,1,1,1,VIT_757,train,best.pt,,,,,,,
0.4,0.809910033,20,0,0,1,1,1,VIT_757,train,best.pt,,,,,,,
0.45,0.809910033,20,0,0,1,1,1,VIT_757,train,best.pt,,,,,,,
0.5,0.809910033,20,0,0,1,1,1,VIT_757,train,best.pt,,,,,,,
0.2,0.841095525,20,0,0,1,1,1,VIT_758,train,best.pt,,,,,,,
0.25,0.841095525,20,0,0,1,1,1,VIT_758,train,best.pt,,,,,,,
0.3,0.841095525,20,0,0,1,1,1,VIT_758,train,best.pt,,,,,,,
